time;x;y;z;gx;gy;gz;result_acel;result_gir
320.659;-0,76;0,03;0,58;0;0;0,01;0,96;0,01
320.681;-0,76;0,03;0,58;0;0;0;0,96;0,00
320.709;-0,77;0,04;0,58;0;0;0;0,96;0,00
320.751;-0,77;0,04;0,58;0;0;0;0,96;0,00
320.759;-0,76;0,03;0,57;0;0;0;0,95;0,00
320.809;-0,77;0,03;0,57;0;0;0;0,96;0,00
320.821;-0,77;0,03;0,57;-0,01;0;-0,01;0,96;0,01
320.89;-0,76;0,02;0,57;-0,01;0;-0,01;0,95;0,01
320.891;-0,76;0,02;0,57;0;0;-0,01;0,95;0,01
320.909;-0,76;0,03;0,57;0;0;-0,01;0,95;0,01
320.959;-0,76;0,03;0,58;0;0;-0,01;0,96;0,01
320.962;-0,76;0,03;0,58;0;0;0;0,96;0,00
321.009;-0,76;0,03;0,57;0;0;0;0,95;0,00
321.031;-0,76;0,03;0,57;0;0;0;0,95;0,00
321.059;-0,77;0,03;0,57;0;0;0;0,96;0,00
321.109;-0,76;0,03;0,57;0;0;0;0,95;0,00
321.159;-0,76;0,03;0,57;0;0;0;0,95;0,00
321.171;-0,76;0,03;0,57;-0,01;0;0;0,95;0,01
321.209;-0,76;0,03;0,58;-0,01;0;0;0,96;0,01
321.241;-0,76;0,03;0,58;-0,01;0;0;0,96;0,01
321.259;-0,77;0,03;0,57;-0,01;0;0;0,96;0,01
321.309;-0,77;0,02;0,57;-0,01;0;0;0,96;0,01
321.312;-0,77;0,02;0,57;-0,01;0;0;0,96;0,01
321.359;-0,76;0,03;0,57;-0,01;0;0;0,95;0,01
321.381;-0,76;0,03;0,57;-0,01;0;0;0,95;0,01
321.409;-0,76;0,03;0,58;-0,01;0;0;0,96;0,01
321.451;-0,76;0,03;0,58;0;0;0,01;0,96;0,01
321.459;-0,76;0,03;0,57;0;0;0,01;0,95;0,01
321.509;-0,77;0,03;0,57;0;0;0,01;0,96;0,01
321.521;-0,77;0,03;0,57;0;0;0;0,96;0,00
321.559;-0,76;0,03;0,58;0;0;0;0,96;0,00
321.591;-0,76;0,03;0,58;-0,01;0;0;0,96;0,01
321.609;-0,76;0,03;0,58;-0,01;0;0;0,96;0,01
321.659;-0,76;0,03;0,57;-0,01;0;0;0,95;0,01
321.662;-0,76;0,03;0,57;-0,01;0;0;0,95;0,01
321.709;-0,76;0,03;0,57;-0,01;0;0;0,95;0,01
321.731;-0,76;0,03;0,57;-0,01;0;0;0,95;0,01
321.759;-0,76;0,03;0,58;-0,01;0;0;0,96;0,01
321.801;-0,76;0,03;0,58;0;0;0;0,96;0,00
321.809;-0,76;0,03;0,58;0;0;0;0,96;0,00
321.859;-0,76;0,03;0,57;0;0;0;0,95;0,00
321.872;-0,76;0,03;0,57;0;0;0;0,95;0,00
321.909;-0,76;0,03;0,57;0;0;0;0,95;0,00
321.941;-0,76;0,03;0,57;0;0;0;0,95;0,00
321.959;-0,76;0,03;0,58;0;0;0;0,96;0,00
322.009;-0,77;0,03;0,57;0;0;0;0,96;0,00
322.012;-0,77;0,03;0,57;-0,01;0;0;0,96;0,01
322.059;-0,76;0,03;0,57;-0,01;0;0;0,95;0,01
322.081;-0,76;0,03;0,57;-0,01;0;0;0,95;0,01
322.109;-0,76;0,03;0,58;-0,01;0;0;0,96;0,01
322.151;-0,76;0,03;0,58;-0,01;0;0;0,96;0,01
322.159;-0,76;0,03;0,57;-0,01;0;0;0,95;0,01
322.209;-0,77;0,02;0,57;-0,01;0;0;0,96;0,01
322.221;-0,77;0,02;0,57;0;0;0;0,96;0,00
322.259;-0,76;0,03;0,58;0;0;0;0,96;0,00
322.291;-0,76;0,03;0,58;-0,01;-0,01;0,01;0,96;0,02
322.309;-0,76;0,03;0,58;-0,01;-0,01;0,01;0,96;0,02
322.359;-0,77;0,03;0,56;-0,01;-0,01;0,01;0,95;0,02
322.362;-0,77;0,03;0,56;-0,01;0;0;0,95;0,01
322.409;-0,76;0,03;0,57;-0,01;0;0;0,95;0,01
322.431;-0,76;0,03;0,57;-0,01;0;0;0,95;0,01
322.459;-0,76;0,03;0,58;-0,01;0;0;0,96;0,01
322.501;-0,76;0,03;0,58;-0,01;0;0;0,96;0,01
322.509;-0,76;0,03;0,58;-0,01;0;0;0,96;0,01
322.559;-0,76;0,02;0,57;-0,01;0;0;0,95;0,01
322.571;-0,76;0,02;0,57;0;0;0;0,95;0,00
322.609;-0,77;0,03;0,58;0;0;0;0,96;0,00
322.641;-0,77;0,03;0,58;0;0;0;0,96;0,00
322.659;-0,76;0,02;0,57;0;0;0;0,95;0,00
322.709;-0,76;0,03;0,58;0;0;0;0,96;0,00
322.713;-0,76;0,03;0,58;0;0;0;0,96;0,00
322.759;-0,76;0,03;0,58;0;0;0;0,96;0,00
322.781;-0,76;0,03;0,58;0;0;0;0,96;0,00
322.809;-0,76;0,03;0,57;0;0;0;0,95;0,00
322.851;-0,76;0,03;0,57;-0,01;0;0;0,95;0,01
322.859;-0,76;0,02;0,57;-0,01;0;0;0,95;0,01
322.909;-0,76;0,03;0,57;-0,01;0;0;0,95;0,01
322.921;-0,76;0,03;0,57;0;0;0;0,95;0,00
322.959;-0,76;0,03;0,58;0;0;0;0,96;0,00
322.991;-0,76;0,03;0,58;0;0;0;0,96;0,00
323.009;-0,77;0,03;0,57;0;0;0;0,96;0,00
323.059;-0,76;0,03;0,57;0;0;0;0,95;0,00
323.062;-0,76;0,03;0,57;0;0;0;0,95;0,00
323.109;-0,76;0,03;0,57;0;0;0;0,95;0,00
323.131;-0,76;0,03;0,57;0;0;0;0,95;0,00
323.159;-0,76;0,03;0,57;0;0;0;0,95;0,00
323.201;-0,76;0,03;0,57;0;0;0;0,95;0,00
323.209;-0,76;0,03;0,58;0;0;0;0,96;0,00
323.259;-0,76;0,03;0,58;0;0;0;0,96;0,00
323.271;-0,76;0,03;0,58;-0,01;0;0;0,96;0,01
323.309;-0,76;0,03;0,57;-0,01;0;0;0,95;0,01
323.341;-0,76;0,03;0,57;0;0;0;0,95;0,00
323.359;-0,76;0,03;0,57;0;0;0;0,95;0,00
323.409;-0,77;0,02;0,57;0;0;0;0,96;0,00
323.413;-0,77;0,02;0,57;0;0;-0,01;0,96;0,01
323.459;-0,76;0,03;0,58;0;0;-0,01;0,96;0,01
323.481;-0,76;0,03;0,58;0;0;0;0,96;0,00
323.509;-0,76;0,03;0,57;0;0;0;0,95;0,00
323.551;-0,76;0,03;0,57;0;0;0;0,95;0,00
323.559;-0,77;0,03;0,57;0;0;0;0,96;0,00
323.609;-0,76;0,03;0,57;0;0;0;0,95;0,00
323.621;-0,76;0,03;0,57;0;0;-0,01;0,95;0,01
323.659;-0,76;0,04;0,58;0;0;-0,01;0,96;0,01
323.691;-0,76;0,04;0,58;-0,01;0;-0,01;0,96;0,01
323.709;-0,75;0,02;0,58;-0,01;0;-0,01;0,95;0,01
323.759;-0,77;0,03;0,57;-0,01;0;-0,01;0,96;0,01
323.763;-0,77;0,03;0,57;0;0;0;0,96;0,00
323.838;-0,77;0,03;0,57;0;0;0;0,96;0,00
323.843;-0,77;0,03;0,57;0;0;0;0,96;0,00
323.859;-0,76;0,03;0,58;0;0;0;0,96;0,00
323.901;-0,76;0,03;0,58;0;0;0;0,96;0,00
323.909;-0,76;0,03;0,57;0;0;0;0,95;0,00
323.959;-0,76;0,03;0,57;0;0;0;0,95;0,00
323.971;-0,76;0,03;0,57;0;0;0;0,95;0,00
324.009;-0,76;0,03;0,58;0;0;0;0,96;0,00
324.041;-0,76;0,03;0,58;0;0;0;0,96;0,00
324.059;-0,76;0,03;0,58;0;0;0;0,96;0,00
324.11;-0,76;0,03;0,57;0;0;0;0,95;0,00
324.112;-0,76;0,03;0,57;-0,01;0;0;0,95;0,01
324.159;-0,77;0,03;0,57;-0,01;0;0;0,96;0,01
324.181;-0,77;0,03;0,57;0;0;0;0,96;0,00
324.209;-0,76;0,03;0,57;0;0;0;0,95;0,00
324.251;-0,76;0,03;0,57;0;0;0;0,95;0,00
324.259;-0,76;0,03;0,58;0;0;0;0,96;0,00
324.309;-0,76;0,03;0,58;0;0;0;0,96;0,00
324.321;-0,76;0,03;0,58;-0,01;0;0;0,96;0,01
324.359;-0,76;0,03;0,57;-0,01;0;0;0,95;0,01
324.391;-0,76;0,03;0,57;0;0;0;0,95;0,00
324.409;-0,76;0,03;0,57;0;0;0;0,95;0,00
324.46;-0,76;0,03;0,58;0;0;0;0,96;0,00
324.462;-0,76;0,03;0,58;0;0;0;0,96;0,00
324.509;-0,76;0,03;0,58;0;0;0;0,96;0,00
324.531;-0,76;0,03;0,58;-0,01;0;0;0,96;0,01
324.559;-0,77;0,03;0,57;-0,01;0;0;0,96;0,01
324.601;-0,77;0,03;0,57;0;0;0;0,96;0,00
324.609;-0,76;0,03;0,57;0;0;0;0,95;0,00
324.659;-0,76;0,03;0,58;0;0;0;0,96;0,00
324.671;-0,76;0,03;0,58;0;0;0;0,96;0,00
324.709;-0,76;0,03;0,58;0;0;0;0,96;0,00
324.741;-0,76;0,03;0,58;0;0;0;0,96;0,00
324.759;-0,76;0,03;0,57;0;0;0;0,95;0,00
324.809;-0,76;0,03;0,57;0;0;0;0,95;0,00
324.813;-0,76;0,03;0,57;0;0;0;0,95;0,00
324.859;-0,76;0,03;0,57;0;0;0;0,95;0,00
324.882;-0,76;0,03;0,57;-0,01;0;0;0,95;0,01
324.909;-0,76;0,03;0,58;-0,01;0;0;0,96;0,01
324.951;-0,76;0,03;0,58;0;0;0;0,96;0,00
324.959;-0,76;0,03;0,57;0;0;0;0,95;0,00
325.009;-0,77;0,03;0,57;0;0;0;0,96;0,00
325.021;-0,77;0,03;0,57;0;0;0;0,96;0,00
325.059;-0,76;0,03;0,57;0;0;0;0,95;0,00
325.091;-0,76;0,03;0,57;0;0;0;0,95;0,00
325.109;-0,76;0,03;0,58;0;0;0;0,96;0,00
325.159;-0,76;0,03;0,58;0;0;0;0,96;0,00
325.162;-0,76;0,03;0,58;-0,01;0;0;0,96;0,01
325.209;-0,77;0,03;0,57;-0,01;0;0;0,96;0,01
325.235;-0,77;0,03;0,57;0;0;0;0,96;0,00
325.259;-0,76;0,02;0,57;0;0;0;0,95;0,00
325.301;-0,76;0,02;0,57;0;0;-0,01;0,95;0,01
325.309;-0,76;0,03;0,58;0;0;-0,01;0,96;0,01
325.359;-0,76;0,03;0,58;0;0;-0,01;0,96;0,01
325.371;-0,76;0,03;0,58;-0,01;0;0;0,96;0,01
325.409;-0,76;0,03;0,57;-0,01;0;0;0,95;0,01
325.441;-0,76;0,03;0,57;0;0;0;0,95;0,00
325.459;-0,77;0,03;0,57;0;0;0;0,96;0,00
325.509;-0,76;0,03;0,58;0;0;0;0,96;0,00
325.513;-0,76;0,03;0,58;0;0;0;0,96;0,00
325.559;-0,76;0,03;0,58;0;0;0;0,96;0,00
325.581;-0,76;0,03;0,58;0;0;0;0,96;0,00
325.609;-0,76;0,03;0,57;0;0;0;0,95;0,00
325.651;-0,76;0,03;0,57;0;0;0;0,95;0,00
325.659;-0,76;0,03;0,57;0;0;0;0,95;0,00
325.709;-0,76;0,03;0,57;0;0;0;0,95;0,00
325.721;-0,76;0,03;0,57;0;0;0;0,95;0,00
325.759;-0,76;0,03;0,58;0;0;0;0,96;0,00
325.791;-0,76;0,03;0,58;0;0;0;0,96;0,00
325.809;-0,76;0,03;0,57;0;0;0;0,95;0,00
325.859;-0,76;0,03;0,58;0;0;0;0,96;0,00
325.863;-0,76;0,03;0,58;0;0;0;0,96;0,00
325.909;-0,76;0,03;0,58;0;0;0;0,96;0,00
325.931;-0,76;0,03;0,58;0;0;0;0,96;0,00
325.959;-0,76;0,03;0,58;0;0;0;0,96;0,00
326.003;-0,76;0,03;0,58;0;0;0;0,96;0,00
326.01;-0,76;0,03;0,57;0;0;0;0,95;0,00
326.059;-0,76;0,03;0,58;0;0;0;0,96;0,00
326.071;-0,76;0,03;0,58;-0,01;0;0;0,96;0,01
326.109;-0,76;0,03;0,57;-0,01;0;0;0,95;0,01
326.141;-0,76;0,03;0,57;0;0;0;0,95;0,00
326.159;-0,77;0,03;0,57;0;0;0;0,96;0,00
326.209;-0,76;0,03;0,58;0;0;0;0,96;0,00
326.213;-0,76;0,03;0,58;0;0;0;0,96;0,00
326.259;-0,76;0,03;0,58;0;0;0;0,96;0,00
326.281;-0,76;0,03;0,58;0;0;0;0,96;0,00
326.309;-0,76;0,03;0,58;0;0;0;0,96;0,00
326.351;-0,76;0,03;0,58;0;0;0;0,96;0,00
326.359;-0,76;0,02;0,57;0;0;0;0,95;0,00
326.409;-0,76;0,03;0,57;0;0;0;0,95;0,00
326.421;-0,76;0,03;0,57;-0,01;0;0;0,95;0,01
326.459;-0,76;0,03;0,57;-0,01;0;0;0,95;0,01
326.492;-0,76;0,03;0,57;0;0;0;0,95;0,00
326.509;-0,77;0,03;0,57;0;0;0;0,96;0,00
326.56;-0,76;0,03;0,58;0;0;0;0,96;0,00
326.562;-0,76;0,03;0,58;0;0;0;0,96;0,00
326.609;-0,77;0,03;0,57;0;0;0;0,96;0,00
326.631;-0,77;0,03;0,57;0;0;0;0,96;0,00
326.659;-0,76;0,02;0,57;0;0;0;0,95;0,00
326.701;-0,76;0,02;0,57;0;0;0;0,95;0,00
326.759;-0,76;0,03;0,58;0;0;0;0,96;0,00
326.76;-0,76;0,03;0,57;0;0;0;0,95;0,00
326.781;-0,76;0,03;0,57;0;0;0;0,95;0,00
326.809;-0,77;0,04;0,58;0;0;0;0,96;0,00
326.851;-0,77;0,04;0,58;-0,01;0;0;0,96;0,01
326.859;-0,76;0,03;0,57;-0,01;0;0;0,95;0,01
326.909;-0,77;0,03;0,58;-0,01;0;0;0,96;0,01
326.921;-0,77;0,03;0,58;0;0;0;0,96;0,00
326.959;-0,76;0,03;0,58;0;0;0;0,96;0,00
326.991;-0,76;0,03;0,58;0;0;0;0,96;0,00
327.009;-0,76;0,03;0,57;0;0;0;0,95;0,00
327.059;-0,76;0,03;0,58;0;0;0;0,96;0,00
327.062;-0,76;0,03;0,58;0;0;0;0,96;0,00
327.109;-0,76;0,03;0,57;0;0;0;0,95;0,00
327.131;-0,76;0,03;0,57;0;0;0;0,95;0,00
327.159;-0,76;0,03;0,57;0;0;0;0,95;0,00
327.201;-0,76;0,03;0,57;0;0;0;0,95;0,00
327.209;-0,76;0,03;0,57;0;0;0;0,95;0,00
327.26;-0,76;0,03;0,57;0;0;0;0,95;0,00
327.271;-0,76;0,03;0,57;0;0;0;0,95;0,00
327.309;-0,76;0,03;0,58;0;0;0;0,96;0,00
327.341;-0,76;0,03;0,58;0;0;0;0,96;0,00
327.359;-0,76;0,03;0,58;0;0;0;0,96;0,00
327.409;-0,76;0,03;0,57;0;0;0;0,95;0,00
327.413;-0,76;0,03;0,57;0;0;0;0,95;0,00
327.459;-0,76;0,03;0,57;0;0;0;0,95;0,00
327.481;-0,76;0,03;0,57;0;0;0;0,95;0,00
327.509;-0,76;0,03;0,57;0;0;0;0,95;0,00
327.551;-0,76;0,03;0,57;0;0;0;0,95;0,00
327.559;-0,76;0,03;0,58;0;0;0;0,96;0,00
327.609;-0,76;0,03;0,57;0;0;0;0,95;0,00
327.621;-0,76;0,03;0,57;-0,01;0;0;0,95;0,01
327.659;-0,76;0,03;0,57;-0,01;0;0;0,95;0,01
327.694;-0,76;0,03;0,57;0;0;0;0,95;0,00
327.709;-0,76;0,03;0,58;0;0;0;0,96;0,00
327.759;-0,76;0,03;0,58;0;0;0;0,96;0,00
327.763;-0,76;0,03;0,58;0;0;0;0,96;0,00
327.809;-0,76;0,03;0,57;0;0;0;0,95;0,00
327.831;-0,76;0,03;0,57;0;0;0;0,95;0,00
327.859;-0,76;0,03;0,57;0;0;0;0,95;0,00
327.901;-0,76;0,03;0,57;0;0;0;0,95;0,00
327.909;-0,76;0,03;0,58;0;0;0;0,96;0,00
327.959;-0,76;0,03;0,58;0;0;0;0,96;0,00
327.971;-0,76;0,03;0,58;-0,01;0;0;0,96;0,01
328.009;-0,76;0,03;0,57;-0,01;0;0;0,95;0,01
328.041;-0,76;0,03;0,57;0;0;0;0,95;0,00
328.059;-0,76;0,03;0,58;0;0;0;0,96;0,00
328.109;-0,76;0,03;0,58;0;0;0;0,96;0,00
328.112;-0,76;0,03;0,58;-0,01;0;0;0,96;0,01
328.159;-0,77;0,03;0,58;-0,01;0;0;0,96;0,01
328.182;-0,77;0,03;0,58;-0,01;0;0;0,96;0,01
328.209;-0,76;0,03;0,57;-0,01;0;0;0,95;0,01
328.251;-0,76;0,03;0,57;0;0;0;0,95;0,00
328.259;-0,76;0,03;0,57;0;0;0;0,95;0,00
328.309;-0,76;0,03;0,58;0;0;0;0,96;0,00
328.321;-0,76;0,03;0,58;0;0;0;0,96;0,00
328.359;-0,76;0,03;0,58;0;0;0;0,96;0,00
328.391;-0,76;0,03;0,58;-0,01;0;0;0,96;0,01
328.409;-0,77;0,03;0,58;-0,01;0;0;0,96;0,01
328.459;-0,76;0,03;0,57;-0,01;0;0;0,95;0,01
328.461;-0,76;0,03;0,57;0;0;0;0,95;0,00
328.509;-0,76;0,03;0,58;0;0;0;0,96;0,00
328.531;-0,76;0,03;0,58;0;0;0;0,96;0,00
328.559;-0,76;0,03;0,58;0;0;0;0,96;0,00
328.601;-0,76;0,03;0,58;-0,01;0;0;0,96;0,01
328.609;-0,76;0,03;0,57;-0,01;0;0;0,95;0,01
328.659;-0,76;0,03;0,57;-0,01;0;0;0,95;0,01
328.671;-0,76;0,03;0,57;0;0;0;0,95;0,00
328.709;-0,76;0,03;0,58;0;0;0;0,96;0,00
328.741;-0,76;0,03;0,58;0;0;0;0,96;0,00
328.759;-0,76;0,03;0,58;0;0;0;0,96;0,00
328.809;-0,76;0,03;0,57;0;0;0;0,95;0,00
328.813;-0,76;0,03;0,57;0;0;0;0,95;0,00
328.859;-0,76;0,03;0,57;0;0;0;0,95;0,00
328.881;-0,76;0,03;0,57;0;0;0;0,95;0,00
328.909;-0,76;0,03;0,57;0;0;0;0,95;0,00
328.951;-0,76;0,03;0,57;0;0;0;0,95;0,00
328.959;-0,76;0,03;0,57;0;0;0;0,95;0,00
329.009;-0,76;0,03;0,57;0;0;0;0,95;0,00
329.022;-0,76;0,03;0,57;0;0;0;0,95;0,00
329.059;-0,76;0,03;0,57;0;0;0;0,95;0,00
329.091;-0,76;0,03;0,57;0;0;0;0,95;0,00
329.109;-0,76;0,03;0,57;0;0;0;0,95;0,00
329.16;-0,76;0,03;0,58;0;0;0;0,96;0,00
329.164;-0,76;0,03;0,58;0;0;0;0,96;0,00
329.209;-0,76;0,03;0,57;0;0;0;0,95;0,00
329.231;-0,76;0,03;0,57;0;0;0;0,95;0,00
329.259;-0,76;0,03;0,57;0;0;0;0,95;0,00
329.301;-0,76;0,03;0,57;0;0;0;0,95;0,00
329.309;-0,77;0,03;0,57;0;0;0;0,96;0,00
329.359;-0,76;0,03;0,57;0;0;0;0,95;0,00
329.371;-0,76;0,03;0,57;0;0;0;0,95;0,00
329.409;-0,76;0,03;0,58;0;0;0;0,96;0,00
329.441;-0,76;0,03;0,58;0;0;0;0,96;0,00
329.459;-0,76;0,03;0,57;0;0;0;0,95;0,00
329.509;-0,76;0,03;0,58;0;0;0;0,96;0,00
329.513;-0,76;0,03;0,58;0;0;0;0,96;0,00
329.559;-0,76;0,03;0,57;0;0;0;0,95;0,00
329.581;-0,76;0,03;0,57;0;0;0;0,95;0,00
329.609;-0,77;0,03;0,57;0;0;0;0,96;0,00
329.676;-0,77;0,03;0,57;0;0;0;0,96;0,00
329.677;-0,76;0,03;0,58;0;0;0;0,96;0,00
329.709;-0,76;0,03;0,58;0;0;0;0,96;0,00
329.721;-0,76;0,03;0,58;0;0;0;0,96;0,00
329.759;-0,76;0,02;0,57;0;0;0;0,95;0,00
329.791;-0,76;0,02;0,57;0;0;0;0,95;0,00
329.809;-0,76;0,03;0,57;0;0;0;0,95;0,00
329.859;-0,76;0,03;0,58;0;0;0;0,96;0,00
329.862;-0,76;0,03;0,58;0;0;0;0,96;0,00
329.909;-0,76;0,03;0,58;0;0;0;0,96;0,00
329.931;-0,76;0,03;0,58;-0,01;0;0;0,96;0,01
329.959;-0,76;0,03;0,57;-0,01;0;0;0,95;0,01
330.001;-0,76;0,03;0,57;0;0;0;0,95;0,00
330.009;-0,76;0,03;0,57;0;0;0;0,95;0,00
330.059;-0,76;0,03;0,58;0;0;0;0,96;0,00
330.071;-0,76;0,03;0,58;0;0;0;0,96;0,00
330.109;-0,76;0,03;0,57;0;0;0;0,95;0,00
330.141;-0,76;0,03;0,57;0;0;0;0,95;0,00
330.159;-0,76;0,03;0,57;0;0;0;0,95;0,00
330.209;-0,76;0,03;0,57;0;0;0;0,95;0,00
330.212;-0,76;0,03;0,57;0;0;0;0,95;0,00
330.259;-0,76;0,03;0,58;0;0;0;0,96;0,00
330.281;-0,76;0,03;0,58;0;0;0;0,96;0,00
330.309;-0,76;0,03;0,57;0;0;0;0,95;0,00
330.351;-0,76;0,03;0,57;0;0;0;0,95;0,00
330.359;-0,77;0,04;0,58;0;0;0;0,96;0,00
330.409;-0,76;0,03;0,57;0;0;0;0,95;0,00
330.421;-0,76;0,03;0,57;0;0;0;0,95;0,00
330.459;-0,76;0,03;0,57;0;0;0;0,95;0,00
330.491;-0,76;0,03;0,57;-0,01;0;0;0,95;0,01
330.509;-0,76;0,02;0,57;-0,01;0;0;0,95;0,01
330.559;-0,77;0,03;0,57;-0,01;0;0;0,96;0,01
330.562;-0,77;0,03;0,57;0;0;0;0,96;0,00
330.609;-0,76;0,03;0,58;0;0;0;0,96;0,00
330.631;-0,76;0,03;0,58;0;0;0;0,96;0,00
330.659;-0,77;0,03;0,57;0;0;0;0,96;0,00
330.701;-0,77;0,03;0,57;0;0;0;0,96;0,00
330.709;-0,76;0,03;0,57;0;0;0;0,95;0,00
330.759;-0,76;0,03;0,58;0;0;0;0,96;0,00
330.771;-0,76;0,03;0,58;0;0;0;0,96;0,00
330.809;-0,76;0,03;0,57;0;0;0;0,95;0,00
330.841;-0,76;0,03;0,57;0;0;0;0,95;0,00
330.859;-0,76;0,03;0,57;0;0;0;0,95;0,00
330.909;-0,76;0,03;0,57;0;0;0;0,95;0,00
330.912;-0,76;0,03;0,57;0;0;0;0,95;0,00
330.959;-0,76;0,03;0,57;0;0;0;0,95;0,00
330.981;-0,76;0,03;0,57;0;0;0;0,95;0,00
331.018;-0,76;0,03;0,57;0;0;0;0,95;0,00
331.051;-0,76;0,03;0,57;0;0;0;0,95;0,00
331.059;-0,76;0,03;0,57;0;0;0;0,95;0,00
331.109;-0,76;0,03;0,58;0;0;0;0,96;0,00
331.121;-0,76;0,03;0,58;0;0;0;0,96;0,00
331.159;-0,76;0,03;0,57;0;0;0;0,95;0,00
331.191;-0,76;0,03;0,57;0;0;0;0,95;0,00
331.209;-0,76;0,03;0,57;0;0;0;0,95;0,00
331.259;-0,76;0,03;0,57;0;0;0;0,95;0,00
331.261;-0,76;0,03;0,57;-0,01;0;0;0,95;0,01
331.309;-0,76;0,03;0,58;-0,01;0;0;0,96;0,01
331.331;-0,76;0,03;0,58;0;0;0;0,96;0,00
331.359;-0,76;0,03;0,57;0;0;0;0,95;0,00
331.401;-0,76;0,03;0,57;0;0;0;0,95;0,00
331.409;-0,76;0,03;0,57;0;0;0;0,95;0,00
331.459;-0,76;0,03;0,57;0;0;0;0,95;0,00
331.471;-0,76;0,03;0,57;-0,01;0;0;0,95;0,01
331.509;-0,76;0,03;0,58;-0,01;0;0;0,96;0,01
331.541;-0,76;0,03;0,58;0;0;0;0,96;0,00
331.559;-0,76;0,03;0,57;0;0;0;0,95;0,00
331.609;-0,76;0,03;0,57;0;0;0;0,95;0,00
331.612;-0,76;0,03;0,57;0;0;0;0,95;0,00
331.659;-0,76;0,03;0,57;0;0;0;0,95;0,00
331.682;-0,76;0,03;0,57;0;0;0;0,95;0,00
331.709;-0,76;0,03;0,58;0;0;0;0,96;0,00
331.751;-0,76;0,03;0,58;0;0;0;0,96;0,00
331.759;-0,76;0,03;0,57;0;0;0;0,95;0,00
331.809;-0,76;0,03;0,57;0;0;0;0,95;0,00
331.821;-0,76;0,03;0,57;-0,01;0;0;0,95;0,01
331.859;-0,77;0,03;0,57;-0,01;0;0;0,96;0,01
331.891;-0,77;0,03;0,57;0;0;0;0,96;0,00
331.909;-0,76;0,03;0,57;0;0;0;0,95;0,00
331.959;-0,77;0,03;0,58;0;0;0;0,96;0,00
331.962;-0,77;0,03;0,58;0;0;0;0,96;0,00
332.009;-0,76;0,03;0,58;0;0;0;0,96;0,00
332.031;-0,76;0,03;0,58;0;0;0;0,96;0,00
332.059;-0,77;0,03;0,57;0;0;0;0,96;0,00
332.101;-0,77;0,03;0,57;-0,01;0;0;0,96;0,01
332.109;-0,76;0,03;0,57;-0,01;0;0;0,95;0,01
332.159;-0,76;0,03;0,58;-0,01;0;0;0,96;0,01
332.171;-0,76;0,03;0,58;0;0;0;0,96;0,00
332.209;-0,76;0,03;0,58;0;0;0;0,96;0,00
332.241;-0,76;0,03;0,58;0;0;0;0,96;0,00
332.259;-0,77;0,03;0,57;0;0;0;0,96;0,00
332.309;-0,76;0,03;0,58;0;0;0;0,96;0,00
332.313;-0,76;0,03;0,58;0;0;0;0,96;0,00
332.359;-0,76;0,03;0,57;0;0;0;0,95;0,00
332.381;-0,76;0,03;0,57;-0,01;0;0;0,95;0,01
332.409;-0,76;0,03;0,57;-0,01;0;0;0,95;0,01
332.451;-0,76;0,03;0,57;0;0;0;0,95;0,00
332.459;-0,76;0,02;0,57;0;0;0;0,95;0,00
332.509;-0,77;0,03;0,57;0;0;0;0,96;0,00
332.521;-0,77;0,03;0,57;0;0;0;0,96;0,00
332.596;-0,76;0,03;0,58;0;0;0;0,96;0,00
332.597;-0,76;0,03;0,58;0;0;0;0,96;0,00
332.609;-0,77;0,03;0,57;0;0;0;0,96;0,00
332.66;-0,77;0,03;0,57;0;0;0;0,96;0,00
332.662;-0,77;0,03;0,57;0;0;0;0,96;0,00
332.709;-0,77;0,03;0,57;0;0;0;0,96;0,00
332.731;-0,77;0,03;0,57;0;0;0;0,96;0,00
332.759;-0,76;0,03;0,58;0;0;0;0,96;0,00
332.801;-0,76;0,03;0,58;0;0;0;0,96;0,00
332.809;-0,77;0,03;0,57;0;0;0;0,96;0,00
332.859;-0,76;0,03;0,57;0;0;0;0,95;0,00
332.871;-0,76;0,03;0,57;0;0;0;0,95;0,00
332.909;-0,76;0,03;0,58;0;0;0;0,96;0,00
332.941;-0,76;0,03;0,58;-0,01;0;0;0,96;0,01
332.959;-0,76;0,03;0,57;-0,01;0;0;0,95;0,01
333.009;-0,76;0,03;0,57;-0,01;0;0;0,95;0,01
333.013;-0,76;0,03;0,57;0;0;0;0,95;0,00
333.059;-0,77;0,03;0,57;0;0;0;0,96;0,00
333.081;-0,77;0,03;0,57;0;0;0;0,96;0,00
333.109;-0,76;0,03;0,57;0;0;0;0,95;0,00
333.151;-0,76;0,03;0,57;0;0;0;0,95;0,00
333.159;-0,76;0,03;0,57;0;0;0;0,95;0,00
333.209;-0,76;0,03;0,58;0;0;0;0,96;0,00
333.221;-0,76;0,03;0,58;0;0;0;0,96;0,00
333.259;-0,76;0,03;0,57;0;0;0;0,95;0,00
333.291;-0,76;0,03;0,57;0;0;0;0,95;0,00
333.309;-0,76;0,03;0,57;0;0;0;0,95;0,00
333.359;-0,76;0,03;0,58;0;0;0;0,96;0,00
333.362;-0,76;0,03;0,58;0;0;0;0,96;0,00
333.409;-0,76;0,03;0,58;0;0;0;0,96;0,00
333.431;-0,76;0,03;0,58;0;0;0;0,96;0,00
333.459;-0,76;0,03;0,57;0;0;0;0,95;0,00
