time;x;y;z;gx;gy;gz;result_v;result_g
395.911;-0,73;0,47;0,5;0,15;0,02;0,19;1,001898198;0,242899156
395.953;-0,73;0,47;0,5;0,17;0,03;0,21;1,001898198;0,271845544
395.959;-0,73;0,48;0,51;0,17;0,03;0,21;1,011632344;0,271845544
396.027;-0,74;0,5;0,49;0,17;0,03;0,21;1,018675611;0,271845544
396.029;-0,74;0,5;0,49;0,19;0,03;0,24;1,018675611;0,30757113
396.059;-0,72;0,53;0,49;0,19;0,03;0,24;1,019509686;0,30757113
396.091;-0,72;0,53;0,49;0,18;0,02;0,22;1,019509686;0,284956137
396.11;-0,71;0,54;0,49;0,18;0,02;0,22;1,0177426;0,284956137
396.159;-0,72;0,55;0,48;0,18;0,02;0,22;1,025329215;0,284956137
396.163;-0,72;0,55;0,48;0,16;0,02;0,2;1,025329215;0,256904652
396.22;-0,71;0,59;0,47;0,16;0,02;0,2;1,035905401;0,256904652
396.233;-0,71;0,59;0,47;0,11;0,01;0,14;1,035905401;0,178325545
396.259;-0,71;0,59;0,47;0,11;0,01;0,14;1,035905401;0,178325545
396.319;-0,71;0,59;0,47;0,06;0,01;0,08;1,035905401;0,100498756
396.321;-0,71;0,6;0,47;0,06;0,01;0,08;1,041633333;0,100498756
396.359;-0,71;0,62;0,47;0,06;0,01;0,08;1,053280589;0,100498756
396.371;-0,71;0,62;0,47;-0,01;0;-0,02;1,053280589;0,02236068
396.421;-0,71;0,62;0,47;-0,01;0;-0,02;1,053280589;0,02236068
396.441;-0,71;0,62;0,47;-0,1;-0,01;-0,12;1,053280589;0,156524758
396.459;-0,71;0,59;0,48;-0,1;-0,01;-0,12;1,040480658;0,156524758
396.521;-0,72;0,57;0,48;-0,1;-0,01;-0,12;1,036194962;0,156524758
396.534;-0,72;0,57;0,48;-0,14;-0,02;-0,18;1,036194962;0,228910463
396.559;-0,72;0,51;0,49;-0,14;-0,02;-0,18;1,009257153;0,228910463
396.581;-0,72;0,51;0,49;-0,11;-0,01;-0,14;1,009257153;0,178325545
396.619;-0,72;0,51;0,49;-0,11;-0,01;-0,14;1,009257153;0,178325545
396.652;-0,72;0,51;0,49;-0,04;-0,01;-0,05;1,009257153;0,064807407
396.659;-0,73;0,49;0,49;-0,04;-0,01;-0,05;1,006528688;0,064807407
396.721;-0,72;0,52;0,49;-0,04;-0,01;-0,05;1,014347081;0,064807407
396.728;-0,72;0,52;0,49;-0,04;0;0,01;1,014347081;0,041231056
396.759;-0,72;0,52;0,49;-0,04;0;0,01;1,014347081;0,041231056
396.791;-0,72;0,52;0,49;0,01;0;0,02;1,014347081;0,02236068
396.809;-0,72;0,53;0,49;0,01;0;0,02;1,019509686;0,02236068
396.859;-0,72;0,53;0,49;0,01;0;0,02;1,019509686;0,02236068
396.863;-0,72;0,53;0,49;0,01;0;0,01;1,019509686;0,014142136
396.919;-0,72;0,53;0,49;0,01;0;0,01;1,019509686;0,014142136
396.931;-0,72;0,53;0,49;0;0;0,01;1,019509686;0,01
396.959;-0,72;0,53;0,49;0;0;0,01;1,019509686;0,01
397.013;-0,72;0,54;0,49;0;0;0,01;1,02474387;0,01
397.016;-0,72;0,54;0,49;0,01;0;0,02;1,02474387;0,02236068
397.059;-0,72;0,55;0,49;0,01;0;0,02;1,030048543;0,02236068
397.081;-0,72;0,55;0,49;-0,01;0;0;1,030048543;0,01
397.118;-0,72;0,55;0,48;-0,01;0;0;1,025329215;0,01
397.151;-0,72;0,55;0,48;-0,03;0;-0,03;1,025329215;0,042426407
397.16;-0,73;0,52;0,48;-0,03;0;-0,03;1,016710382;0,042426407
397.211;-0,73;0,52;0,49;-0,03;0;-0,03;1,02146953;0,042426407
397.238;-0,73;0,52;0,49;-0,01;0;-0,01;1,02146953;0,014142136
397.259;-0,72;0,52;0,49;-0,01;0;-0,01;1,014347081;0,014142136
397.291;-0,72;0,52;0,49;-0,01;0;0,01;1,014347081;0,014142136
397.353;-0,72;0,53;0,49;-0,01;0;0,01;1,019509686;0,014142136
397.36;-0,72;0,58;0,49;-0,01;0;0,01;1,046374694;0,014142136
397.362;-0,72;0,58;0,49;-0,04;0;-0,03;1,046374694;0,05
397.409;-0,73;0,58;0,48;-0,04;0;-0,03;1,048665819;0,05
397.436;-0,73;0,58;0,48;-0,14;-0,02;-0,16;1,048665819;0,213541565
397.476;-0,73;0,58;0,48;-0,14;-0,02;-0,16;1,048665819;0,213541565
397.502;-0,73;0,58;0,48;-0,25;-0,03;-0,31;1,048665819;0,399374511
397.509;-0,73;0,53;0,49;-0,25;-0,03;-0,31;1,026596318;0,399374511
397.559;-0,73;0,52;0,5;-0,25;-0,03;-0,31;1,026304049;0,399374511
397.573;-0,73;0,52;0,5;-0,31;-0,04;-0,38;1,026304049;0,492036584
397.609;-0,74;0,47;0,5;-0,31;-0,04;-0,38;1,00920761;0,492036584
397.641;-0,74;0,47;0,5;-0,35;-0,05;-0,42;1,00920761;0,548999089
397.659;-0,74;0,47;0,51;-0,35;-0,05;-0,42;1,014199191;0,548999089
397.709;-0,75;0,46;0,52;-0,35;-0,05;-0,42;1,022007828;0,548999089
397.713;-0,75;0,46;0,52;-0,41;-0,05;-0,5;1,022007828;0,648536815
397.759;-0,75;0,43;0,52;-0,41;-0,05;-0,5;1,008860744;0,648536815
397.781;-0,75;0,43;0,52;-0,49;-0,07;-0,6;1,008860744;0,777817459
397.809;-0,75;0,37;0,53;-0,49;-0,07;-0,6;0,990101005;0,777817459
397.851;-0,75;0,37;0,53;-0,56;-0,07;-0,69;0,990101005;0,891403388
397.859;-0,75;0,35;0,53;-0,56;-0,07;-0,69;0,982802116;0,891403388
397.909;-0,76;0,28;0,54;-0,56;-0,07;-0,69;0,973447482;0,891403388
397.938;-0,76;0,28;0,54;-0,62;-0,09;-0,76;0,973447482;0,984936546
397.959;-0,75;0,21;0,55;-0,62;-0,09;-0,76;0,953467357;0,984936546
397.994;-0,75;0,21;0,55;-0,66;-0,09;-0,81;0,953467357;1,048713498
398.009;-0,75;0,17;0,55;-0,66;-0,09;-0,81;0,94546285;1,048713498
398.059;-0,74;0,11;0,56;-0,66;-0,09;-0,81;0,934505217;1,048713498
398.062;-0,74;0,11;0,56;-0,68;-0,09;-0,84;0,934505217;1,084481443
398.11;-0,75;0,06;0,56;-0,68;-0,09;-0,84;0,937923238;1,084481443
398.14;-0,75;0,06;0,56;-0,69;-0,09;-0,83;0,937923238;1,08309741
398.162;-0,73;-0,04;0,56;-0,69;-0,09;-0,83;0,92092345;1,08309741
398.209;-0,73;-0,08;0,56;-0,69;-0,09;-0,83;0,923525852;1,08309741
398.213;-0,73;-0,08;0,56;-0,63;-0,09;-0,78;0,923525852;1,006677704
398.26;-0,72;-0,15;0,56;-0,63;-0,09;-0,78;0,924391692;1,006677704
398.282;-0,72;-0,15;0,56;-0,55;-0,08;-0,67;0,924391692;0,870517088
398.309;-0,71;-0,22;0,57;-0,55;-0,08;-0,67;0,936696322;0,870517088
398.36;-0,71;-0,25;0,57;-0,55;-0,08;-0,67;0,944192777;0,870517088
398.361;-0,71;-0,25;0,57;-0,42;-0,06;-0,49;0,944192777;0,648151217
398.409;-0,71;-0,29;0,56;-0,42;-0,06;-0,49;0,949631507;0,648151217
398.433;-0,71;-0,29;0,56;-0,25;-0,04;-0,3;0,949631507;0,392555729
398.461;-0,7;-0,31;0,56;-0,25;-0,04;-0,3;0,948525171;0,392555729
398.501;-0,7;-0,31;0,56;-0,09;-0,01;-0,11;0,948525171;0,142478068
398.509;-0,7;-0,31;0,57;-0,09;-0,01;-0,11;0,9544632;0,142478068
398.559;-0,7;-0,32;0,56;-0,09;-0,01;-0,11;0,951840323;0,142478068
398.571;-0,7;-0,32;0,56;0,07;0,01;0,09;0,951840323;0,114455231
398.609;-0,7;-0,28;0,57;0,07;0,01;0,09;0,945145491;0,114455231
398.649;-0,7;-0,28;0,57;0,19;0,03;0,24;0,945145491;0,30757113
398.66;-0,71;-0,26;0,56;0,19;0,03;0,24;0,940903821;0,30757113
398.709;-0,71;-0,22;0,56;0,19;0,03;0,24;0,930644938;0,30757113
398.712;-0,71;-0,22;0,56;0,27;0,04;0,34;0,930644938;0,436004587
398.76;-0,71;-0,18;0,56;0,27;0,04;0,34;0,922008677;0,436004587
398.781;-0,71;-0,18;0,56;0,31;0,05;0,39;0,922008677;0,500699511
398.809;-0,73;-0,15;0,57;0,31;0,05;0,39;0,938243039;0,500699511
398.857;-0,73;-0,15;0,57;0,31;0,04;0,39;0,938243039;0,49979996
398.861;-0,72;-0,12;0,55;0,31;0,04;0,39;0,913947482;0,49979996
398.909;-0,75;-0,09;0,56;0,31;0,04;0,39;0,940319095;0,49979996
398.921;-0,75;-0,09;0,56;0,3;0,04;0,36;0,940319095;0,470319041
398.959;-0,73;-0,05;0,58;0,3;0,04;0,36;0,933702308;0,470319041
398.991;-0,73;-0,05;0,58;0,27;0,04;0,33;0,933702308;0,428252262
399.009;-0,75;-0,03;0,58;0,27;0,04;0,33;0,948577883;0,428252262
399.059;-0,76;-0,01;0,56;0,27;0,04;0,33;0,94408686;0,428252262
399.062;-0,76;-0,01;0,56;0,21;0,03;0,26;0,94408686;0,335559235
399.109;-0,75;0,01;0,56;0,21;0,03;0,26;0,936055554;0,335559235
399.131;-0,75;0,01;0,56;0,15;0,02;0,19;0,936055554;0,242899156
399.16;-0,76;0,03;0,57;0,15;0,02;0,19;0,950473566;0,242899156
399.202;-0,76;0,03;0,57;0,09;0,01;0,1;0,950473566;0,134907376
399.209;-0,76;0,03;0,58;0,09;0,01;0,1;0,956504051;0,134907376
399.259;-0,76;0,04;0,58;0,09;0,01;0,1;0,956869897;0,134907376
399.271;-0,76;0,04;0,58;0,03;0;0,05;0,956869897;0,058309519
399.309;-0,75;0,02;0,57;0,03;0;0,05;0,942231394;0,058309519
399.355;-0,75;0,02;0,57;0;0;0,05;0,942231394;0,05
399.36;-0,76;0,02;0,57;0;0;0,05;0,950210503;0,05
399.409;-0,76;0,01;0,57;0;0;0,05;0,95005263;0,05
399.414;-0,76;0,01;0,57;-0,02;0;-0,02;0,95005263;0,028284271
399.459;-0,75;0;0,57;-0,02;0;-0,02;0,942019108;0,028284271
399.481;-0,75;0;0,57;-0,02;0;-0,02;0,942019108;0,028284271
399.509;-0,76;0;0,58;-0,02;0;-0,02;0,956033472;0,028284271
399.56;-0,76;0;0,58;0;0;0,01;0,956033472;0,01
399.562;-0,76;-0,01;0,58;0;0;0,01;0,95608577;0,01
399.609;-0,76;0;0,58;0;0;0,01;0,956033472;0,01
399.622;-0,76;0;0,58;0,02;0,01;0,04;0,956033472;0,045825757
399.659;-0,76;0;0,58;0,02;0,01;0,04;0,956033472;0,045825757
399.691;-0,76;0;0,58;0,04;0,01;0,05;0,956033472;0,064807407
399.709;-0,76;0,01;0,58;0,04;0,01;0,05;0,95608577;0,064807407
399.76;-0,76;0,02;0,57;0,04;0,01;0,05;0,950210503;0,064807407
399.762;-0,76;0,02;0,57;0,04;0,01;0,06;0,950210503;0,072801099
399.809;-0,77;0,03;0,57;0,04;0,01;0,06;0,958488393;0,072801099
399.831;-0,77;0,03;0,57;0,04;0;0,05;0,958488393;0,064031242
399.86;-0,76;0,03;0,57;0,04;0;0,05;0,950473566;0,064031242
399.903;-0,76;0,03;0,57;0,02;0;0,03;0,950473566;0,036055513
399.909;-0,77;0,04;0,58;0,02;0;0,03;0,964831592;0,036055513
399.959;-0,76;0,03;0,57;0,02;0;0,03;0,950473566;0,036055513
399.972;-0,76;0,03;0,57;0;0;0;0,950473566;0
400.009;-0,76;0,03;0,58;0;0;0;0,956504051;0
400.052;-0,76;0,03;0,58;-0,02;0;-0,02;0,956504051;0,028284271
400.061;-0,76;0,03;0,57;-0,02;0;-0,02;0,950473566;0,028284271
400.109;-0,76;0,02;0,58;-0,02;0;-0,02;0,956242647;0,028284271
400.113;-0,76;0,02;0,58;-0,02;0;-0,03;0,956242647;0,036055513
400.161;-0,76;0,01;0,57;-0,02;0;-0,03;0,95005263;0,036055513
400.181;-0,76;0,01;0,57;-0,02;0;-0,02;0,95005263;0,028284271
400.209;-0,76;0,02;0,58;-0,02;0;-0,02;0,956242647;0,028284271
400.255;-0,76;0,02;0,58;-0,01;0;-0,01;0,956242647;0,014142136
400.262;-0,76;0,01;0,58;-0,01;0;-0,01;0,95608577;0,014142136
400.313;-0,76;0,02;0,58;-0,01;0;-0,01;0,956242647;0,014142136
400.332;-0,76;0,02;0,58;-0,01;0;0,01;0,956242647;0,014142136
400.359;-0,76;0,01;0,57;-0,01;0;0,01;0,95005263;0,014142136
400.393;-0,76;0,01;0,57;0,01;0;0,01;0,95005263;0,014142136
400.409;-0,76;0,03;0,58;0,01;0;0,01;0,956504051;0,014142136
400.459;-0,76;0,02;0,57;0,01;0;0,01;0,950210503;0,014142136
400.462;-0,76;0,02;0,57;0;0;0,01;0,950210503;0,01
400.509;-0,76;0,03;0,58;0;0;0,01;0,956504051;0,01
400.531;-0,76;0,03;0,58;0;0;0;0,956504051;0
400.559;-0,76;0,03;0,57;0;0;0;0,950473566;0
400.601;-0,76;0,03;0,57;-0,01;0;-0,01;0,950473566;0,014142136
400.609;-0,76;0,02;0,57;-0,01;0;-0,01;0,950210503;0,014142136
400.659;-0,77;0,02;0,57;-0,01;0;-0,01;0,95822753;0,014142136
400.671;-0,77;0,02;0,57;-0,01;0;-0,01;0,95822753;0,014142136
400.709;-0,76;0,02;0,57;-0,01;0;-0,01;0,950210503;0,014142136
400.744;-0,76;0,02;0,57;0;0;0;0,950210503;0
400.768;-0,76;0,02;0,58;0;0;0;0,956242647;0
400.809;-0,76;0,01;0,57;0;0;0;0,95005263;0
400.813;-0,76;0,01;0,57;0;0;0;0,95005263;0
400.86;-0,76;0,02;0,58;0;0;0;0,956242647;0
400.881;-0,76;0,02;0,58;0;0;0,01;0,956242647;0,01
400.909;-0,75;0,02;0,58;0;0;0,01;0,948314294;0,01
400.96;-0,75;0,02;0,58;-0,01;0;0;0,948314294;0,01
400.962;-0,76;0,02;0,58;-0,01;0;0;0,956242647;0,01
401.009;-0,77;0,02;0,57;-0,01;0;0;0,95822753;0,01
401.022;-0,77;0,02;0,57;-0,01;0;-0,01;0,95822753;0,014142136
401.074;-0,77;0,02;0,57;-0,01;0;-0,01;0,95822753;0,014142136
401.091;-0,77;0,02;0,57;0;0;-0,01;0,95822753;0,01
401.109;-0,76;0,02;0,58;0;0;-0,01;0,956242647;0,01
401.159;-0,76;0,02;0,58;0;0;-0,01;0,956242647;0,01
401.17;-0,76;0,02;0,58;-0,01;0;0;0,956242647;0,01
401.209;-0,76;0,01;0,57;-0,01;0;0;0,95005263;0,01
401.258;-0,76;0,01;0,57;0;0;0;0,95005263;0
401.261;-0,76;0,02;0,58;0;0;0;0,956242647;0
401.309;-0,76;0,02;0,58;0;0;0;0,956242647;0
401.313;-0,76;0,02;0,58;0;0;0,01;0,956242647;0,01
401.359;-0,76;0,03;0,57;0;0;0,01;0,950473566;0,01
401.381;-0,76;0,03;0,57;0;0;0;0,950473566;0
401.409;-0,76;0,02;0,57;0;0;0;0,950210503;0
401.469;-0,76;0,02;0,57;0;0;0;0,950210503;0
401.47;-0,75;0,02;0,58;0;0;0;0,948314294;0
401.509;-0,76;0,02;0,58;0;0;0;0,956242647;0
401.524;-0,76;0,02;0,58;-0,01;0;-0,01;0,956242647;0,014142136
401.568;-0,76;0,02;0,57;-0,01;0;-0,01;0,950210503;0,014142136
401.591;-0,76;0,02;0,57;0;0;-0,01;0,950210503;0,01
401.609;-0,76;0,02;0,58;0;0;-0,01;0,956242647;0,01
401.674;-0,76;0,02;0,58;0;0;-0,01;0,956242647;0,01
401.675;-0,76;0,02;0,58;0;0;0;0,956242647;0
401.709;-0,76;0,02;0,57;0;0;0;0,950210503;0
401.731;-0,76;0,02;0,57;0;0;0;0,950210503;0
401.761;-0,76;0,02;0,57;0;0;0;0,950210503;0
401.802;-0,76;0,02;0,57;0;0;0;0,950210503;0
401.809;-0,76;0,02;0,58;0;0;0;0,956242647;0
401.867;-0,76;0,02;0,57;0;0;0;0,950210503;0
401.872;-0,76;0,02;0,57;-0,01;0;0;0,950210503;0,01
401.909;-0,76;0,03;0,58;-0,01;0;0;0,956504051;0,01
401.941;-0,76;0,03;0,58;-0,01;0;0;0,956504051;0,01
401.964;-0,77;0,01;0,57;-0,01;0;0;0,958070979;0,01
402.009;-0,76;0,03;0,58;-0,01;0;0;0,956504051;0,01
402.013;-0,76;0,03;0,58;-0,01;0;0;0,956504051;0,01
402.068;-0,75;0,02;0,57;-0,01;0;0;0,942231394;0,01
402.088;-0,75;0,02;0,57;0;0;0;0,942231394;0
402.109;-0,76;0,02;0,58;0;0;0;0,956242647;0
402.168;-0,76;0,02;0,58;0;0;0,01;0,956242647;0,01
402.17;-0,76;0,02;0,57;0;0;0,01;0,950210503;0,01
402.209;-0,77;0,02;0,57;0;0;0,01;0,95822753;0,01
402.221;-0,77;0,02;0,57;0;0;0,01;0,95822753;0,01
402.272;-0,75;0,02;0,58;0;0;0,01;0,948314294;0,01
402.291;-0,75;0,02;0,58;0;0;0;0,948314294;0
402.31;-0,75;0,03;0,58;0;0;0;0,948577883;0
402.363;-0,76;0,02;0,57;0;0;0;0,950210503;0
402.365;-0,76;0,02;0,57;-0,01;0;0;0,950210503;0,01
402.409;-0,76;0,02;0,57;-0,01;0;0;0,950210503;0,01
402.431;-0,76;0,02;0,57;0;0;0;0,950210503;0
402.466;-0,75;0,02;0,58;0;0;0;0,948314294;0
402.501;-0,75;0,02;0,58;-0,01;0;0;0,948314294;0,01
402.509;-0,76;0,02;0,58;-0,01;0;0;0,956242647;0,01
402.563;-0,77;0,02;0,58;-0,01;0;0;0,964209521;0,01
402.575;-0,77;0,02;0,58;0;0;0,01;0,964209521;0,01
402.609;-0,76;0,02;0,57;0;0;0,01;0,950210503;0,01
402.641;-0,76;0,02;0,57;0;0,01;0;0,950210503;0,01
402.659;-0,77;0,02;0,57;0;0,01;0;0,95822753;0,01
402.71;-0,76;0,02;0,58;0;0,01;0;0,956242647;0,01
402.712;-0,76;0,02;0,58;0;0,01;0;0,956242647;0,01
402.768;-0,76;0,02;0,58;0;0,01;0;0,956242647;0,01
402.782;-0,76;0,02;0,58;-0,01;0,01;0;0,956242647;0,014142136
402.809;-0,76;0,02;0,58;-0,01;0,01;0;0,956242647;0,014142136
402.882;-0,76;0,02;0,58;-0,01;0;0;0,956242647;0,01
402.885;-0,76;0,02;0,57;-0,01;0;0;0,950210503;0,01
402.909;-0,77;0,02;0,57;-0,01;0;0;0,95822753;0,01
402.921;-0,77;0,02;0,57;0;0;0;0,95822753;0
402.968;-0,76;0,02;0,58;0;0;0;0,956242647;0
402.991;-0,76;0,02;0,58;0;0;0;0,956242647;0
403.009;-0,76;0,02;0,58;0;0;0;0,956242647;0
403.065;-0,76;0,02;0,57;0;0;0;0,950210503;0
403.067;-0,76;0,02;0,57;-0,01;0;0;0,950210503;0,01
403.109;-0,76;0,02;0,57;-0,01;0;0;0,950210503;0,01
403.131;-0,76;0,02;0,57;0;0;0;0,950210503;0
403.188;-0,76;0,02;0,58;0;0;0;0,956242647;0
403.201;-0,76;0,02;0,58;-0,01;0;0;0,956242647;0,01
403.21;-0,76;0,02;0,58;-0,01;0;0;0,956242647;0,01
403.267;-0,76;0,02;0,58;-0,01;0;0;0,956242647;0,01
403.271;-0,76;0,02;0,58;-0,01;0;0;0,956242647;0,01
403.309;-0,76;0,02;0,57;-0,01;0;0;0,950210503;0,01
403.341;-0,76;0,02;0,57;0;0;0;0,950210503;0
403.359;-0,76;0,02;0,57;0;0;0;0,950210503;0
403.409;-0,76;0,02;0,57;0;0;0;0,950210503;0
403.412;-0,76;0,02;0,57;0;0;0;0,950210503;0
403.46;-0,76;0,02;0,58;0;0;0;0,956242647;0
403.486;-0,76;0,02;0,58;0;0;0;0,956242647;0
403.509;-0,76;0,02;0,58;0;0;0;0,956242647;0
403.551;-0,76;0,02;0,58;0;0;0;0,956242647;0
403.559;-0,76;0,02;0,58;0;0;0;0,956242647;0
403.609;-0,76;0,02;0,57;0;0;0;0,950210503;0
403.621;-0,76;0,02;0,57;-0,01;0;0;0,950210503;0,01
403.659;-0,76;0,02;0,57;-0,01;0;0;0,950210503;0,01
403.691;-0,76;0,02;0,57;0;0;0;0,950210503;0
403.71;-0,76;0,02;0,58;0;0;0;0,956242647;0
403.759;-0,76;0,02;0,57;0;0;0;0,950210503;0
403.762;-0,76;0,02;0,57;0;0;0;0,950210503;0
403.809;-0,76;0,02;0,57;0;0;0;0,950210503;0
403.831;-0,76;0,02;0,57;0;0;0;0,950210503;0
403.859;-0,75;0,03;0,58;0;0;0;0,948577883;0
403.901;-0,75;0,03;0,58;0;0;0;0,948577883;0
403.909;-0,76;0,02;0,57;0;0;0;0,950210503;0
403.959;-0,76;0,02;0,57;0;0;0;0,950210503;0
403.971;-0,76;0,02;0,57;0;0;0;0,950210503;0
404.009;-0,77;0,01;0,57;0;0;0;0,958070979;0
404.041;-0,77;0,01;0,57;0;0;0;0,958070979;0
404.059;-0,77;0,02;0,58;0;0;0;0,964209521;0
404.109;-0,76;0,02;0,58;0;0;0;0,956242647;0
404.112;-0,76;0,02;0,58;-0,01;0;0;0,956242647;0,01
404.159;-0,77;0,02;0,56;-0,01;0;0;0,952312974;0,01
404.181;-0,77;0,02;0,56;0;0;0;0,952312974;0
404.209;-0,75;0,02;0,58;0;0;0;0,948314294;0
404.251;-0,75;0,02;0,58;0;0;0;0,948314294;0
404.259;-0,76;0,03;0,59;0;0;0;0,962600644;0
404.309;-0,75;0,01;0,57;0;0;0;0,942072184;0
404.323;-0,75;0,01;0,57;0;0;0;0,942072184;0
404.359;-0,76;0,02;0,58;0;0;0;0,956242647;0
404.4;-0,76;0,02;0,58;-0,01;0;0;0,956242647;0,01
404.409;-0,76;0,01;0,57;-0,01;0;0;0,95005263;0,01
404.459;-0,76;0,02;0,57;-0,01;0;0;0,950210503;0,01
404.463;-0,76;0,02;0,57;0;0;-0,01;0,950210503;0,01
404.509;-0,76;0,02;0,58;0;0;-0,01;0,956242647;0,01
404.531;-0,76;0,02;0,58;-0,01;0;0;0,956242647;0,01
404.559;-0,77;0,02;0,57;-0,01;0;0;0,95822753;0,01
404.602;-0,77;0,02;0,57;0;0;0;0,95822753;0
404.611;-0,75;0,02;0,58;0;0;0;0,948314294;0
404.659;-0,76;0,02;0,58;0;0;0;0,956242647;0
404.672;-0,76;0,02;0,58;-0,01;0;0;0,956242647;0,01
404.709;-0,76;0,02;0,57;-0,01;0;0;0,950210503;0,01
404.741;-0,76;0,02;0,57;0;0;0;0,950210503;0
404.759;-0,76;0,02;0,57;0;0;0;0,950210503;0
404.81;-0,75;0,02;0,58;0;0;0;0,948314294;0
404.812;-0,75;0,02;0,58;0;0;0;0,948314294;0
404.859;-0,75;0,01;0,56;0;0;0;0,936055554;0
404.881;-0,75;0,01;0,56;-0,01;0;0;0,936055554;0,01
404.909;-0,75;0,03;0,59;-0,01;0;0;0,954725091;0,01
404.951;-0,75;0,03;0,59;-0,01;0,01;0;0,954725091;0,014142136
404.959;-0,76;0,02;0,58;-0,01;0,01;0;0,956242647;0,014142136
405.012;-0,77;0,02;0,57;-0,01;0,01;0;0,95822753;0,014142136
405.022;-0,77;0,02;0,57;-0,01;0;0;0,95822753;0,01
405.059;-0,77;0,02;0,57;-0,01;0;0;0,95822753;0,01
405.107;-0,77;0,02;0,57;-0,01;0;0;0,95822753;0,01
405.109;-0,76;0,01;0,58;-0,01;0;0;0,95608577;0,01
405.159;-0,75;0,03;0,59;-0,01;0;0;0,954725091;0,01
405.163;-0,75;0,03;0,59;0;0;-0,01;0,954725091;0,01
405.212;-0,76;0,01;0,58;0;0;-0,01;0,95608577;0,01
405.231;-0,76;0,01;0,58;-0,01;0;0;0,95608577;0,01
405.259;-0,75;0,02;0,57;-0,01;0;0;0,942231394;0,01
405.31;-0,76;0,02;0,57;-0,01;0;0;0,950210503;0,01
405.312;-0,76;0,02;0,57;-0,01;0;0;0,950210503;0,01
405.359;-0,76;0,02;0,58;-0,01;0;0;0,956242647;0,01
405.381;-0,76;0,02;0,58;0;0;0;0,956242647;0
405.409;-0,76;0,02;0,58;0;0;0;0,956242647;0
405.451;-0,76;0,02;0,58;0;0;0;0,956242647;0
405.459;-0,76;0,02;0,58;0;0;0;0,956242647;0
405.509;-0,77;0,02;0,57;0;0;0;0,95822753;0
405.524;-0,77;0,02;0,57;-0,01;0;0;0,95822753;0,01
405.559;-0,76;0,02;0,57;-0,01;0;0;0,950210503;0,01
405.598;-0,76;0,02;0,57;0;0;0;0,950210503;0
405.614;-0,77;0,02;0,58;0;0;0;0,964209521;0
405.659;-0,76;0,02;0,58;0;0;0;0,956242647;0
405.663;-0,76;0,02;0,58;0;0;0;0,956242647;0
405.709;-0,76;0,02;0,57;0;0;0;0,950210503;0
405.731;-0,76;0,02;0,57;-0,01;0;0;0,950210503;0,01
405.759;-0,76;0,02;0,58;-0,01;0;0;0,956242647;0,01
405.806;-0,76;0,02;0,58;-0,01;0;0;0,956242647;0,01
405.809;-0,76;0,02;0,58;-0,01;0;0;0,956242647;0,01
405.859;-0,76;0,02;0,57;-0,01;0;0;0,950210503;0,01
405.871;-0,76;0,02;0,57;0;0;0;0,950210503;0
405.917;-0,77;0,02;0,57;0;0;0;0,95822753;0
405.941;-0,77;0,02;0,57;-0,01;0;0;0,95822753;0,01
405.959;-0,76;0,01;0,57;-0,01;0;0;0,95005263;0,01
406.01;-0,76;0,03;0,58;-0,01;0;0;0,956504051;0,01
406.012;-0,76;0,03;0,58;-0,01;0;0;0,956504051;0,01
406.059;-0,75;0,02;0,59;-0,01;0;0;0,9544632;0,01
406.098;-0,75;0,02;0,59;-0,01;0;0;0,9544632;0,01
406.112;-0,77;0,02;0,57;-0,01;0;0;0,95822753;0,01
406.151;-0,77;0,02;0,57;0;0;0;0,95822753;0
406.159;-0,76;0,02;0,58;0;0;0;0,956242647;0
406.209;-0,76;0,02;0,58;0;0;0;0,956242647;0
406.223;-0,76;0,02;0,58;-0,01;0;0;0,956242647;0,01
406.259;-0,76;0,02;0,57;-0,01;0;0;0,950210503;0,01
406.308;-0,76;0,02;0,57;0;0;0;0,950210503;0
406.31;-0,76;0,02;0,57;0;0;0;0,950210503;0
406.359;-0,76;0,02;0,58;0;0;0;0,956242647;0
406.364;-0,76;0,02;0,58;0;0;0;0,956242647;0
406.409;-0,75;0,02;0,58;0;0;0;0,948314294;0
406.431;-0,75;0,02;0,58;0;0;0;0,948314294;0
406.459;-0,75;0,03;0,58;0;0;0;0,948577883;0
406.505;-0,75;0,03;0,58;0;0;0;0,948577883;0
406.51;-0,77;0,02;0,56;0;0;0;0,952312974;0
406.559;-0,76;0,03;0,57;0;0;0;0,950473566;0
406.571;-0,76;0,03;0,57;-0,01;0;0;0,950473566;0,01
406.625;-0,75;0,02;0,58;-0,01;0;0;0,948314294;0,01
406.641;-0,75;0,02;0,58;0;0;-0,01;0,948314294;0,01
406.659;-0,76;0,02;0,59;0;0;-0,01;0,962340896;0,01
406.709;-0,75;0,02;0,57;0;0;-0,01;0,942231394;0,01
406.714;-0,75;0,02;0,57;0;0;0;0,942231394;0
406.759;-0,77;0,02;0,57;0;0;0;0,95822753;0
406.781;-0,77;0,02;0,57;0;0;0;0,95822753;0
406.817;-0,76;0,02;0,57;0;0;0;0,950210503;0
406.852;-0,76;0,02;0,57;0;0;0;0,950210503;0
406.859;-0,76;0,02;0,58;0;0;0;0,956242647;0
406.92;-0,76;0,02;0,58;0;0;0;0,956242647;0
406.921;-0,76;0,02;0,58;-0,01;0;0;0,956242647;0,01
406.959;-0,76;0,02;0,58;-0,01;0;0;0,956242647;0,01
